lat,lon,mean_annual_precip_mm
 68.5,  21.5,553.5551832791033
 68.5,  22.5,515.681477250724
 68.5,  23.5,431.8866460569974
 68.5,  24.5,496.02932019891415
 68.5,  25.5,523.8008713146736
 68.5,  26.5,472.92156144668314
 68.5,  27.5,462.7426818568132
 68.5,  28.5,503.2051830127322
 68.5,  29.5,567.445269017384
 68.5,  30.5,606.250875012628
 68.5,  31.5,654.3280314083758
 68.5,  32.5,625.0245814816706
 68.5,  33.5,597.8056155648725
 68.5,  34.5,574.3806139847328
 68.5,  35.5,568.3625122760905
 68.5,  36.5,609.0875129042001
 68.5,  37.5,572.3422531588325
 68.5,  38.5,541.6103542426537
 68.5,  39.5,490.71983579931594
 68.5,  43.5,455.23046889798394
 68.5,  44.5,464.69957849897196
 68.5,  45.5,474.20518131913815
 68.5,  46.5,468.69483646031085
 68.5,  48.5,450.07328330237294
 68.5,  49.5,457.2267321471511
 68.5,  50.5,474.7250076162404
 68.5,  51.5,459.90086958326145
 68.5,  52.5,464.745985902589
 68.5,  53.5,452.6500092457081
 68.5,  54.5,468.0971354698313
 68.5,  55.5,467.754034256113
 68.5,  56.5,464.3500109458792
 68.5,  57.5,449.8413884146461
 68.5,  58.5,445.848285305089
 68.5,  59.5,429.7801806433448
 68.5,  60.5,426.15302562713623
 68.5,  61.5,417.82630212553624
 68.5,  62.5,404.93837132947203
 68.5,  63.5,396.55173228526945
 68.5,  64.5,379.8513006341869
 68.5,  65.5,367.0775935896512
 68.5,  66.5,354.82242121367625
 68.5,  67.5,340.41595425276927
 68.5,  68.5,342.65173149108887
 68.5,  69.5,340.0840581121116
 68.5,  70.5,348.1142314055871
 68.5,  71.5,358.8672485721523
 68.5,  72.5,365.68147314005887
 68.5,  73.5,383.8250078086196
 68.5,  74.5,394.2833406678561
 68.5,  75.5,397.8737153513679
 68.5,  76.5,410.5663873614937
 68.5,  77.5,429.4392329043356
 68.5,  78.5,442.3224215507508
 68.5,  79.5,455.102165246832
 68.5,  80.5,475.99656182322013
 68.5,  81.5,492.5439759122915
 68.5,  82.5,508.7138040065766
 68.5,  83.5,520.2702692623797
 68.5,  84.5,533.1935450455238
 68.5,  85.5,541.3215623271876
 68.5,  86.5,534.2263027470688
 68.5,  87.5,533.5400972859613
 68.5,  88.5,519.6245802682022
 68.5,  89.5,502.8926834895693
 68.5,  90.5,500.1383720430835
 68.5,  91.5,493.33363061115665
 68.5,  92.5,487.64483850577784
 68.5,  93.5,482.277597073851
 68.5,  94.5,465.2396652287451
 68.5,  95.5,456.99656132994033
 68.5,  96.5,436.31940511999466
 68.5,  97.5,411.11294004834934
 68.5,  98.5,391.7069050936864
 68.5,  99.5,366.8383705040505
 68.5, -26.5,870.2982910748187
 68.5, -27.5,790.2270272353601
 68.5, -28.5,772.4099283218384
 68.5, -29.5,879.0939834857809
 68.5, -30.5,819.1599309855494
 68.5, -31.5,847.3767429220264
 68.5, -32.5,790.8099294859787
 68.5, -33.5,865.5840688902756
 68.5, -34.5,983.9379507919839
 68.5, -35.5,1060.936657412299
 68.5, -36.5,1082.1663980812864
 68.5, -37.5,1074.5870871708312
 68.5, -38.5,1066.0797619655216
 68.5, -39.5,1046.7034671388824
 68.5, -40.5,1014.2487256938015
 68.5, -41.5,975.2659712166623
 68.5, -42.5,915.8715725602774
 68.5, -43.5,856.0715681931068
 68.5, -44.5,792.671568311494
 68.5, -45.5,721.5573410494575
 68.5, -46.5,647.3056155073232
 68.5, -47.5,573.414236874416
 68.5, -48.5,495.59785467591786
 68.5, -49.5,363.9836278917461
 68.5, -50.5,258.81207416977355
 68.5, -51.5,250.51940057317506
 68.5, -52.5,286.5978508483747
 68.5, -53.5,302.2422470134394
 68.5, -67.5,243.24827937833197
 68.5, -68.5,255.21767631275907
 68.5, -69.5,250.52026328958317
 68.5, -70.5,208.22500365972522
 68.5, -71.5,245.30345329128463
 68.5, -72.5,213.34655552896965
 68.5, -73.5,211.48879688772664
 68.5, -74.5,214.01767588483878
 68.5, -75.5,222.15345225046426
 68.5, -76.5,235.93621069912254
 68.5, -78.5,246.693968665754
 68.5, -79.5,242.49741715648824
 68.5, -81.5,226.24253266388232
 68.5, -82.5,226.51853799832793
 68.5, -83.5,233.52543488517406
 68.5, -84.5,209.59181376238323
 68.5, -85.5,185.2215546356707
 68.5, -88.5,189.33276122602925
 68.5, -89.5,199.40000404366134
 68.5, -90.5,190.81437123027342
 68.5, -91.5,195.6194002135047
 68.5, -92.5,171.38664165036434
 68.5, -93.5,147.44181288932933
 68.5, -94.5,136.01681220736998
 68.5, -95.5,134.70172679732588
 68.5, -96.5,132.32457171431906
 68.5, -97.5,123.23620899689611
 68.5, -98.5,133.8556063380735
 68.5, -99.5,141.63103684474683
 68.5, 100.5,328.4849204934877
 68.5, 101.5,296.1444033343217
 68.5, 102.5,267.8780237888468
 68.5, 103.5,271.5120743472001
 68.5, 104.5,271.9189719085036
 68.5, 105.5,275.62285014678696
 68.5, 106.5,280.77328088776824
 68.5, 107.5,277.87759164284023
 68.5, 108.5,278.7573331676681
 68.5, 109.5,280.6448330879212
 68.5, 110.5,285.8306093791436
 68.5, 111.5,289.8103506318455
 68.5, 112.5,284.45948811235104
 68.5, 113.5,279.9465571929669
 68.5, 114.5,276.00474700845524
 68.5, 115.5,268.81466021208934
 68.5, 116.5,266.52198703946743
 68.5, 117.5,261.92241803119924
 68.5, 118.5,268.99353976907406
 68.5, 119.5,275.2650919700491
 68.5, 120.5,280.4060410096728
 68.5, 121.5,287.2409552171313
 68.5, 122.5,295.44957519399713
 68.5, 123.5,304.93621243896155
 68.5, 124.5,311.19957455273334
 68.5, 125.5,321.9120754825658
 68.5, 126.5,332.1211265366653
 68.5, 127.5,348.7814730118061
 68.5, 128.5,357.8250077469596
 68.5, 129.5,327.4685409644555
 68.5, 130.5,279.5926786373402
 68.5, 131.5,246.72716029759115
 68.5, 132.5,218.59526359418345
 68.5, 133.5,200.2383658685561
 68.5, 134.5,189.7797449477788
 68.5, 135.5,196.50129733517252
 68.5, 136.5,206.35302147885852
 68.5, 137.5,215.15991829181542
 68.5, 138.5,230.40215942880207
 68.5, 139.5,219.94483137850105
 68.5, 140.5,216.841383096473
 68.5, 141.5,209.62715988631908
 68.5, 142.5,195.3452626785328
 68.5, 143.5,200.44095224142077
 68.5, 144.5,214.12845255074834
 68.5, 145.5,225.21078163693693
 68.5, 146.5,227.53879777110862
 68.5, 147.5,226.98965928164023
 68.5, 148.5,228.12629802473663
 68.5, 149.5,223.3245738415883
 68.5, 150.5,222.08405603211506
 68.5, 151.5,215.1909528508269
 68.5, 152.5,211.2461258265479
 68.5, 153.5,208.33103866566876
 68.5, 154.5,206.846125732722
 68.5, 155.5,203.45560762800022
 68.5, 156.5,200.50776338577276
 68.5, 157.5,198.76465941503133
 68.5, 158.5,197.74871118726406
 68.5, 159.5,193.9504350547133
 68.5, 160.5,188.95302111013186
 68.5, 161.5,181.30388284140622
 68.5, 162.5,182.2030213526611
 68.5, 163.5,179.16724464091763
 68.5, 164.5,181.83491761141045
 68.5, 165.5,191.80603840664546
 68.5, 166.5,197.7935391099289
 68.5, 167.5,196.9771590150636
 68.5, 168.5,200.66595193024344
 68.5, 169.5,196.13836610317233
 68.5, 170.5,195.628882697944
 68.5, 171.5,200.78664210130432
 68.5, 172.5,213.3965563198616
 68.5, 173.5,230.8745732143008
 68.5, 174.5,242.9155223307939
 68.5, 175.5,259.00302261730724
 68.5, 176.5,276.9250054647183
 68.5, 177.5,301.2344889846342
 68.5, 178.5,318.9444026371529
 68.5, 179.5,340.4698348209776
 68.5,-102.5,136.3525884624185
 68.5,-103.5,135.4198299769698
 68.5,-104.5,136.8879339818297
 68.5,-105.5,141.9224165513598
 68.5,-106.5,136.0297440701518
 68.5,-107.5,120.01551952033209
 68.5,-108.5,119.49612294291629
 68.5,-109.5,105.62413976213031
 68.5,-110.5,124.43276045754038
 68.5,-111.5,135.23017439760014
 68.5,-112.5,117.54913966717393
 68.5,-113.5,140.41293352431265
 68.5,-114.5,168.56077860244392
 68.5,-115.5,192.22371026154224
 68.5,-116.5,189.824141198705
 68.5,-117.5,185.09784791926887
 68.5,-118.5,181.66810719463334
 68.5,-119.5,173.66293325917476
 68.5,-120.5,179.11681310061755
 68.5,-121.5,181.57371004285486
 68.5,-122.5,184.79827970882945
 68.5,-123.5,186.42500359436565
 68.5,-124.5,183.7474168580154
 68.5,-125.5,180.02543356500826
 68.5,-126.5,173.86250294488053
 68.5,-127.5,166.6318998830072
 68.5,-128.5,168.5280204065915
 68.5,-129.5,164.55431302765322
 68.5,-130.5,169.5081923562905
 68.5,-131.5,175.21034734413544
 68.5,-132.5,191.065520261029
 68.5,-133.5,215.31034843151556
 68.5,-134.5,220.0224175093503
 68.5,-135.5,210.06207217597245
 68.5,-136.5,193.16422788670354
 68.5,-137.5,175.18664035920443
 68.5,-138.5,151.4650885673433
 68.5,-139.5,133.42026012416545
 68.5,-140.5,108.23620837554337
 68.5,-141.5,97.4556050747633
 68.5,-142.5,88.97931194202654
 68.5,-143.5,88.34267400847428
 68.5,-144.5,89.87069133900363
 68.5,-145.5,95.86939851348771
 68.5,-146.5,102.12500168074823
 68.5,-147.5,110.5754329202504
 68.5,-148.5,122.4163822227254
 68.5,-149.5,143.0849162147477
 68.5,-150.5,162.93276166607595
 68.5,-151.5,190.97931351641134
 68.5,-152.5,191.20172822475436
 68.5,-153.5,181.74827947082193
 68.5,-154.5,176.76207239463412
 68.5,-155.5,176.97845140818893
 68.5,-156.5,172.82931368926478
 68.5,-157.5,162.7487104036685
 68.5,-158.5,163.49095139421266
 68.5,-159.5,157.67026179515085
 68.5,-160.5,151.5810379920335
 68.5,-161.5,149.26336515643476
 68.5,-162.5,150.65733028126175
 68.5,-163.5,163.43879686861206
 68.5,-164.5,188.05259059215416
 68.5,-165.5,204.8879352170846
 68.5,-166.5,205.83017552310025
 68.5,-177.5,386.98017962225555
 68.5,-178.5,352.3569033556971
 68.5,-179.5,334.63707496791056
 69.5,  15.5,996.984499865565
 69.5,  16.5,904.0629473308039
 69.5,  17.5,967.112085457506
 69.5,  18.5,965.5414001859468
 69.5,  19.5,953.8194175259822
 69.5,  20.5,914.5629504960159
 69.5,  21.5,799.32458259319435
 69.5,  22.5,707.8651001206761
 69.5,  23.5,633.2250119406602
 69.5,  24.5,557.0474259935577
 69.5,  25.5,578.9207019641482
 69.5,  26.5,589.4961312228236
 69.5,  27.5,505.8306141310725
 69.5,  28.5,529.1577702061884
 69.5,  29.5,538.3172524961933
 69.5,  30.5,592.4836319397236
 69.5,  31.5,608.9513058415776
 69.5,  32.5,598.9474268863942
 69.5,  33.5,548.897711449656
 69.5,  34.5,545.0948364323584
 69.5,  35.5,523.625871181488
 69.5,  48.5,441.158628883033
 69.5,  49.5,425.10000705719
 69.5,  59.5,395.55517936575006
 69.5,  60.5,394.64440539376494
 69.5,  61.5,385.86940492843763
 69.5,  62.5,375.308629327807
 69.5,  63.5,363.43707623975035
 69.5,  64.5,350.29224815039805
 69.5,  65.5,332.0051776622904
 69.5,  67.5,290.0431086626546
 69.5,  68.5,294.2400916938125
 69.5,  69.5,303.3961268786727
 69.5,  70.5,315.31379931959617
 69.5,  71.5,328.5405234797248
 69.5,  72.5,345.3465580858034
 69.5,  73.5,356.40173006879877
 69.5,  74.5,358.71380003567407
 69.5,  75.5,371.9388009926369
 69.5,  76.5,387.7426804920723
 69.5,  77.5,408.3008702212367
 69.5,  78.5,426.59311320863924
 69.5,  79.5,440.35690530415246
 69.5,  80.5,453.73406115893664
 69.5,  81.5,465.60992397933177
 69.5,  82.5,477.1547513994678
 69.5,  83.5,488.682767144565
 69.5,  84.5,499.31983811279827
 69.5,  85.5,510.77587198388994
 69.5,  86.5,510.63621777501606
 69.5,  87.5,500.77587285535094
 69.5,  88.5,492.77845821709474
 69.5,  89.5,476.9573376178742
 69.5,  90.5,479.94785578497533
 69.5,  91.5,484.42457997387856
 69.5,  92.5,487.48837155309224
 69.5,  93.5,464.0500094726168
 69.5,  94.5,446.86078443198375
 69.5,  95.5,443.6306146917672
 69.5,  96.5,415.74526797491933
 69.5,  97.5,393.8336277912403
 69.5,  98.5,373.81595563066423
 69.5,  99.5,340.4676798212118
 69.5, -22.5,484.7715603136297
 69.5, -23.5,679.2534627493087
 69.5, -24.5,723.4008752230941
 69.5, -25.5,839.6659670287165
 69.5, -26.5,914.7534655373672
 69.5, -27.5,936.4370903475533
 69.5, -28.5,941.5521756205067
 69.5, -29.5,931.347860270533
 69.5, -30.5,939.4099321036504
 69.5, -31.5,963.1189865901553
 69.5, -32.5,950.9332095179064
 69.5, -33.5,933.4862126975223
 69.5, -34.5,950.7250147194698
 69.5, -35.5,997.869841608508
 69.5, -36.5,1016.7995828431228
 69.5, -37.5,1012.6819132443133
 69.5, -38.5,991.5314802630194
 69.5, -39.5,957.3332028882256
 69.5, -40.5,922.9573456994418
 69.5, -41.5,881.9413920435412
 69.5, -42.5,833.621570060993
 69.5, -43.5,784.4340684496124
 69.5, -44.5,729.1840668382316
 69.5, -45.5,668.6655309118074
 69.5, -46.5,604.8267350525691
 69.5, -47.5,539.2409570217133
 69.5, -48.5,468.7439747678823
 69.5, -49.5,373.27500741235144
 69.5, -50.5,261.5806080041261
 69.5, -51.5,228.17701550239119
 69.5, -52.5,297.7719884838524
 69.5, -53.5,360.1120752651116
 69.5, -54.5,349.6563271212167
 69.5, -67.5,244.93578104572052
 69.5, -68.5,340.44224725303985
 69.5, -69.5,318.62328169726095
 69.5, -70.5,311.167247238858
 69.5, -71.5,268.1064702853047
 69.5, -72.5,264.40259038990945
 69.5, -73.5,254.37155612789354
 69.5, -74.5,224.38276278356028
 69.5, -75.5,212.8237103922614
 69.5, -76.5,217.3301759629414
 69.5, -77.5,222.33218758784494
 69.5, -78.5,225.4094856407108
 69.5, -79.5,225.31781861083263
 69.5, -80.5,225.73017567164942
 69.5, -81.5,220.662071999869
 69.5, -82.5,205.78879561622085
 69.5, -83.5,202.8043127157565
 69.5, -84.5,186.0599176516307
 69.5, -85.5,163.97931210131483
 69.5, -90.5,167.35517460416108
 69.5, -91.5,152.734485615944
 69.5, -92.5,141.34267474659558
 69.5, -93.5,127.6892263704333
 69.5, -94.5,124.73850789152344
 69.5, -95.5,119.45689865021872
 69.5, -96.5,121.2538813013455
 69.5, -97.5,116.96077829291082
 69.5, -98.5,106.93735791485885
 69.5, -99.5,133.382760748781
 69.5, 100.5,319.21250662310376
 69.5, 101.5,295.61121378273805
 69.5, 102.5,276.10819468004956
 69.5, 103.5,270.95259164119597
 69.5, 104.5,278.48276389056247
 69.5, 105.5,285.81509234165327
 69.5, 106.5,290.9422477278216
 69.5, 107.5,288.85086882114416
 69.5, 108.5,287.4508678830904
 69.5, 109.5,288.11724735539536
 69.5, 110.5,277.2198331150516
 69.5, 111.5,275.28233378920066
 69.5, 112.5,268.21897137165075
 69.5, 113.5,264.22198789284147
 69.5, 114.5,256.5801779278394
 69.5, 115.5,254.0991427610661
 69.5, 116.5,250.08104006586407
 69.5, 117.5,252.81250540552475
 69.5, 118.5,256.5081954701194
 69.5, 119.5,263.87198784844634
 69.5, 120.5,275.5961256767142
 69.5, 121.5,284.50647211896967
 69.5, 122.5,289.1461262106896
 69.5, 123.5,294.65388600579627
 69.5, 124.5,302.9564725448346
 69.5, 125.5,310.1043171122157
 69.5, 126.5,322.87457529224207
 69.5, 127.5,338.16681817071196
 69.5, 128.5,332.8159553963563
 69.5, 129.5,308.43190304575296
 69.5, 130.5,266.17241912258083
 69.5, 131.5,225.28276308035032
 69.5, 132.5,206.47284967323833
 69.5, 133.5,197.65948662059063
 69.5, 134.5,187.39052075044864
 69.5, 135.5,182.79871033388994
 69.5, 136.5,190.28060764382627
 69.5, 137.5,190.71250382887908
 69.5, 138.5,192.572417734512
 69.5, 139.5,193.59784895284426
 69.5, 140.5,187.64569335148255
 69.5, 141.5,188.9215552765748
 69.5, 142.5,192.05776145026604
 69.5, 143.5,195.3176764373122
 69.5, 144.5,201.97371160984042
 69.5, 145.5,211.8038840191118
 69.5, 146.5,214.93362497872323
 69.5, 147.5,216.2025901531351
 69.5, 148.5,217.72457362248983
 69.5, 149.5,211.40603862343167
 69.5, 150.5,204.02931443165093
 69.5, 151.5,196.26509037922173
 69.5, 152.5,193.3694000059161
 69.5, 153.5,189.24698649398218
 69.5, 154.5,184.77802076833004
 69.5, 155.5,183.79353840803282
 69.5, 156.5,178.10302173063678
 69.5, 157.5,174.1150899385584
 69.5, 158.5,171.66853833763767
 69.5, 159.5,168.02802058052401
 69.5, 160.5,155.30043400207472
 69.5, 161.5,151.56595117162016
 69.5, 162.5,156.8866411694165
 69.5, 163.5,158.08491684239488
 69.5, 164.5,153.6745719549985
 69.5, 165.5,154.09914107466568
 69.5, 166.5,158.75086499288167
 69.5, 167.5,152.95345160313724
 69.5, 168.5,156.68233062378295
 69.5, 169.5,160.5215545635799
 69.5, 170.5,171.93850868683438
 69.5, 171.5,178.5806072970917
 69.5, 172.5,185.06250404386688
 69.5, 173.5,185.33836572437454
 69.5, 174.5,192.1944003649827
 69.5, 175.5,199.78577988620466
 69.5, 176.5,213.33879643473134
 69.5, 177.5,227.7586252124145
 69.5, 178.5,260.6870734856047
 69.5,-100.5,131.30747324022755
 69.5,-101.5,119.39569210800633
 69.5,-102.5,117.35301929506763
 69.5,-103.5,123.8426744567937
 69.5,-104.5,134.87543330726953
 69.5,-105.5,131.76810566310226
 69.5,-106.5,116.42974334955217
 69.5,-107.5,117.13319204799063
 69.5,-108.5,119.75991588625416
 69.5,-109.5,127.76120880759996
 69.5,-110.5,120.01077830174876
 69.5,-111.5,119.65043300390246
 69.5,-112.5,120.47845022842803
 69.5,-113.5,127.64827846042043
 69.5,-114.5,143.58793353417826
 69.5,-115.5,157.37457224007312
 69.5,-116.5,161.57873829479877
 69.5,-117.5,165.5637957083768
 69.5,-118.5,169.59655433687675
 69.5,-119.5,166.63017513012068
 69.5,-120.5,160.6873588705885
 69.5,-121.5,157.26595107851358
 69.5,-122.5,164.94008876948521
 69.5,-123.5,170.2034515923467
 69.5,-124.5,167.46422714200514
 69.5,-125.5,164.9609212299873
 69.5,-126.5,155.4056057190073
 69.5,-127.5,113.16293244359309
 69.5,-128.5,105.16724330109771
 69.5,-129.5,103.2629325913972
 69.5,-130.5,132.37457062072795
 69.5,-131.5,135.8056050975775
 69.5,-132.5,158.3810366834032
 69.5,-133.5,171.26853701420902
 69.5,-134.5,176.1655201834851
 69.5,-135.5,177.63793272910448
 69.5,-138.5,165.41810597222428
 69.5,-139.5,122.427587827218
 69.5,-140.5,100.18922581221781
 69.5,-141.5,94.35344967464437
 69.5,-142.5,89.6112082303855
 69.5,-143.5,87.9784496326064
 69.5,-144.5,80.09008751613699
 69.5,-145.5,77.53663903073377
 69.5,-146.5,83.85086376322755
 69.5,-147.5,95.00732948078678
 69.5,-148.5,116.86077811029452
 69.5,-149.5,135.73276147246364
 69.5,-150.5,161.55517533935353
 69.5,-151.5,177.32543492111668
 69.5,-152.5,180.8469860635955
 69.5,-153.5,182.26164087961465
 69.5,-154.5,178.89483109835925
 69.5,-155.5,177.1629345232043
 69.5,-156.5,171.08491687116953
 69.5,-157.5,159.46250385662606
 69.5,-158.5,151.13405472451245
 69.5,-159.5,139.37629560561018
 69.5,-160.5,133.24353766441348
 69.5,-161.5,136.71551989070304
 69.5,-162.5,141.64483024128555
 69.5,-163.5,163.34655543647963
 70.5,  -8.5,673.3629427696097
 70.5,  20.5,872.6569109949573
 70.5,  21.5,926.2189836502077
 70.5,  22.5,767.5189789903575
 70.5,  23.5,808.1784664351366
 70.5,  24.5,739.9254457868379
 70.5,  25.5,754.0401030573352
 70.5,  26.5,713.4694127214367
 70.5,  27.5,659.9280308526138
 70.5,  28.5,649.379322874135
 70.5,  29.5,669.8754428830641
 70.5,  30.5,566.2655275854571
 70.5,  54.5,383.1370757160516
 70.5,  55.5,383.42242017696645
 70.5,  56.5,377.41552355782744
 70.5,  58.5,382.2672481043586
 70.5,  59.5,377.16638528067494
 70.5,  67.5,267.65216088603285
 70.5,  68.5,275.2228509845405
 70.5,  69.5,283.97285114896715
 70.5,  70.5,290.66897176051964
 70.5,  71.5,300.95173034174695
 70.5,  72.5,315.6206964953193
 70.5,  73.5,339.5706957784193
 70.5,  74.5,338.8538862014639
 70.5,  75.5,352.6581962766319
 70.5,  76.5,366.85604167806696
 70.5,  77.5,380.2172487604207
 70.5,  78.5,394.24698980923364
 70.5,  79.5,407.8913873804027
 70.5,  80.5,418.47543948272187
 70.5,  81.5,428.64181972372126
 70.5,  82.5,438.39526857178794
 70.5,  83.5,449.7603540749386
 70.5,  84.5,459.499578048443
 70.5,  85.5,465.64052683731614
 70.5,  86.5,468.1366476519355
 70.5,  87.5,463.25647437983554
 70.5,  88.5,451.32802612206035
 70.5,  89.5,443.40044129305875
 70.5,  90.5,434.9564746412738
 70.5,  91.5,430.39612903163356
 70.5,  92.5,419.5909554341744
 70.5,  93.5,404.47974999043447
 70.5,  94.5,385.5344918889219
 70.5,  95.5,368.50647371185244
 70.5,  96.5,355.6870753307795
 70.5,  97.5,337.3745751041791
 70.5,  98.5,323.49612727658507
 70.5,  99.5,315.48621370874605
 70.5, -21.5,434.14569859964587
 70.5, -22.5,445.74742107645716
 70.5, -23.5,528.8379396761543
 70.5, -24.5,586.4189739545872
 70.5, -25.5,614.9508725158099
 70.5, -26.5,697.9888057256568
 70.5, -27.5,735.9525987690894
 70.5, -28.5,707.6435489654541
 70.5, -29.5,739.921134784304
 70.5, -30.5,801.9461341397517
 70.5, -31.5,895.1444116132013
 70.5, -32.5,928.498294501469
 70.5, -33.5,931.4168347325817
 70.5, -34.5,942.75
 70.5, -35.5,951.75
 70.5, -36.5,949.25
 70.5, -37.5,940
 70.5, -38.5,927.25
 70.5, -39.5,887
 70.5, -40.5,859.0370757662017
 70.5, -41.5,818.1625087343413
 70.5, -42.5,779.954318671391
 70.5, -43.5,734.9263087305529
 70.5, -44.5,688.985358106679
 70.5, -45.5,634.6995817381761
 70.5, -46.5,581.2694084726531
 70.5, -47.5,530.5737169693257
 70.5, -48.5,477.60259573212994
 70.5, -49.5,406.0482830672429
 70.5, -50.5,303.618108880931
 70.5, -51.5,300.15819576690944
 70.5, -52.5,330.4181092854204
 70.5, -53.5,373.2086279638883
 70.5, -54.5,306.36595378250917
 70.5, -68.5,242.7390828137768
 70.5, -69.5,252.92112403696984
 70.5, -70.5,247.92500323782966
 70.5, -71.5,288.2060387031786
 70.5, -72.5,282.0969867860449
 70.5, -73.5,309.7362128352297
 70.5, -74.5,302.75776432300444
 70.5, -75.5,289.64526296484064
 70.5, -76.5,252.36422879942535
 70.5, -77.5,238.19655568024214
 70.5, -78.5,221.95474499258506
 70.5, -79.5,213.32241698174644
 70.5, -80.5,212.27414164460941
 70.5, -81.5,206.73534811981796
 70.5, -82.5,201.06465849485892
 70.5, -83.5,188.49827900323376
 70.5, -84.5,163.60646791075325
 70.5, -85.5,150.18276100528652
 70.5, -86.5,146.0077608304805
 70.5, -87.5,145.4038817091235
 70.5, -88.5,155.05301998863962
 70.5, -92.5,139.67758876085284
 70.5, -93.5,157.44267536853926
 70.5, -94.5,155.80388210970784
 70.5, -95.5,135.47758878510575
 70.5, -96.5,114.46494414066447
 70.5, 100.5,302.2262995304733
 70.5, 101.5,294.94957424854414
 70.5, 102.5,282.03147123599877
 70.5, 103.5,270.5176776935315
 70.5, 104.5,268.6025919749819
 70.5, 105.5,271.8047468127876
 70.5, 106.5,274.63621202830615
 70.5, 107.5,274.1478506532209
 70.5, 108.5,278.1297464699581
 70.5, 109.5,273.8172469097993
 70.5, 110.5,265.1409538819873
 70.5, 111.5,258.04871301815433
 70.5, 112.5,244.16810826186477
 70.5, 113.5,238.82716035637364
 70.5, 114.5,235.40905598319813
 70.5, 115.5,234.95172857210557
 70.5, 116.5,238.32802226625645
 70.5, 117.5,239.9448327278269
 70.5, 118.5,244.42629850732874
 70.5, 119.5,248.01810886942113
 70.5, 120.5,258.00216033540926
 70.5, 121.5,270.29526413720237
 70.5, 122.5,277.94828117304843
 70.5, 123.5,290.07371262229725
 70.5, 124.5,297.7262995181413
 70.5, 125.5,302.21250670326174
 70.5, 126.5,312.589230329826
 70.5, 127.5,315.4060402122038
 70.5, 128.5,298.14224761107874
 70.5, 129.5,268.6922468543053
 70.5, 130.5,242.4956946557966
 70.5, 131.5,211.83233187733026
 70.5, 132.5,194.6633658737972
 70.5, 133.5,184.48879671816172
 70.5, 134.5,185.0297447556052
 70.5, 135.5,171.59267615501227
 70.5, 136.5,164.1086237353498
 70.5, 137.5,161.6543138530748
 70.5, 138.5,157.22026165806017
 70.5, 139.5,155.9439691079074
 70.5, 140.5,160.84396932865013
 70.5, 141.5,165.18146883105413
 70.5, 142.5,169.48362383143657
 70.5, 143.5,177.61034814139896
 70.5, 144.5,187.95948627077303
 70.5, 145.5,194.9116417241508
 70.5, 146.5,200.75431447784453
 70.5, 147.5,203.67586578480135
 70.5, 148.5,200.68017658077443
 70.5, 149.5,194.36509042464456
 70.5, 150.5,184.70733104697592
 70.5, 151.5,176.00733169913295
 70.5, 152.5,172.52672774010694
 70.5, 153.5,167.5918137122845
 70.5, 154.5,163.0077620847472
 70.5, 155.5,160.4831930193408
 70.5, 156.5,155.70689940041513
 70.5, 157.5,150.3155203811054
 70.5, 158.5,147.36681330204016
 70.5, 159.5,139.54095081573934
 70.5, 179.5,174.5448305324234
 70.5,-100.5,119.61666844631064
 70.5,-101.5,113.03965655688583
 70.5,-102.5,111.42873797128941
 70.5,-103.5,113.762070929182
 70.5,-104.5,119.23319147167535
 70.5,-105.5,116.76810556033563
 70.5,-106.5,112.86077792891142
 70.5,-107.5,107.86293297800525
 70.5,-108.5,105.31120889762354
 70.5,-109.5,118.94913996910228
 70.5,-110.5,115.71724330967872
 70.5,-111.5,105.07844995835734
 70.5,-112.5,101.4491400842009
 70.5,-113.5,108.68534648829495
 70.5,-114.5,124.22758804518602
 70.5,-115.5,133.55172652211684
 70.5,-116.5,140.56896774111124
 70.5,-117.5,145.11092217215176
 70.5,-127.5,124.71465681955733
 70.5,-128.5,116.72500165577594
 70.5,-130.5,127.3853469069662
 70.5,-143.5,104.58017339679446
 70.5,-146.5,81.64913892546862
 70.5,-147.5,89.17758779953525
 70.5,-148.5,103.26207063681095
 70.5,-149.5,118.83793306350711
 70.5,-150.5,135.7318987137285
 70.5,-151.5,148.19396781202025
 70.5,-152.5,137.2474165276207
 70.5,-153.5,142.00689966385735
 70.5,-154.5,146.54784769385026
 70.5,-155.5,146.5405204700756
 70.5,-156.5,144.63491693839177
 70.5,-157.5,139.8525885886288
 70.5,-158.5,129.67543366185294
 70.5,-159.5,121.14051974706098
 70.5,-160.5,126.65977224887445
 70.5,-161.5,123.02327781607366
 70.5,-178.5,212.17500363238932
 70.5,-179.5,222.81034879604806
 71.5,  25.5,474.49655988298616
 71.5,  51.5,374.33966199385713
 71.5,  52.5,368.8138005969854
 71.5,  53.5,368.24742094607194
 71.5,  54.5,366.3775934885289
 71.5,  55.5,364.6905249357224
 71.5,  67.5,257.5146595876793
 71.5,  68.5,258.003883624899
 71.5,  69.5,262.60216125126544
 71.5,  70.5,270.24095363041454
 71.5,  71.5,282.4030230456386
 71.5,  72.5,300.99224730195675
 71.5,  73.5,314.4633689091124
 71.5,  74.5,324.3681103278851
 71.5,  75.5,333.23678725341273
 71.5,  76.5,350.26380023463025
 71.5,  77.5,361.8215589523316
 71.5,  78.5,376.5379395567138
 71.5,  79.5,388.5051803835508
 71.5,  80.5,399.1642313825673
 71.5,  81.5,407.5961292365502
 71.5,  82.5,416.20302613850305
 71.5,  83.5,426.96207700926686
