First_Author	Title	Year	Journal	DOI	System	Q_L.s	Velocity_m.s	Flow_Category	Decay_Method	Mesh_Size_Category	Setting	Manipulation	LULC_Category	Light_Category	Detritus_Type	Detritus_Condition	Detritus_Species	Time_Series_ID	Meas_Day	Start_Date	Temperature_C	pH	Cond_uS.cm	DOC_mg.L	Water_SRP_ug.L	Water_TP_ug.L	Water_NO3_ug.L	Water_NH4_ug.L	Water_DIN_ug.L	Water_TN_ug.L	Mass_per_remaining	Initial_Mass_g	AFDM_DM_ratio	k	Remain_Mass_Category	Tannin_per	Total_Phenolics_per	Lignin_per	Cellulose_per	Hemicellulose_per	C_per	N_per	P_per	CN_molar	CP_molar	NP_molar	Ergosterol_ug.g	Component_Mass_Category	Geog_Locale	Altitude_m	Lat_Long	Sample_Size	LULC_Quantified	Inverts_AddInfo	Microbes_AddInfo	CNPFluxes_AddInfo	Ratio_Type	C_Method	N_Method	P_Method	Notes
Lan	"Litter decomposition of six macrophytes in a eutrophic shallow lake (Baiyangdian Lake, China)"	2012	"Clean - Soil, Air, Water"	10.1002/clen.201200056	lake	NA	NA	NA	litter_bag	0.5	field	NA	NA	NA	roots	NA	Typha_angustifolia	6	0	01August2009	19.4	8.13	NA	NA	NA	220	540	1920	NA	2310	100	10	NA	NA	dm	NA	NA	NA	NA	NA	40.542	0.439	0.066	107.6977452	1584.088207	14.72835498	NA	dm	"Baiyangdian Lake, Wangjiazhaicun, China"	10	38.914138_116.005767	3	n	n	n	y	molar	ea	ea	icp	
Lan	"Litter decomposition of six macrophytes in a eutrophic shallow lake (Baiyangdian Lake, China)"	2012	"Clean - Soil, Air, Water"	10.1002/clen.201200056	lake	NA	NA	NA	litter_bag	0.5	field	NA	NA	NA	roots	NA	Typha_angustifolia	6	6	01August2009	19.4	8.13	NA	NA	NA	220	540	1920	NA	2310	86.51	10	NA	NA	dm	NA	NA	NA	NA	NA	NA	0.469	0.055	NA	NA	18.88181818	NA	dm	"Baiyangdian Lake, Wangjiazhaicun, China"	10	38.914138_116.005767	3	n	n	n	y	molar	ea	ea	icp	
Lan	"Litter decomposition of six macrophytes in a eutrophic shallow lake (Baiyangdian Lake, China)"	2012	"Clean - Soil, Air, Water"	10.1002/clen.201200056	lake	NA	NA	NA	litter_bag	0.5	field	NA	NA	NA	roots	NA	Typha_angustifolia	6	26	01August2009	19.4	8.13	NA	NA	NA	220	540	1920	NA	2310	82.51	10	NA	NA	dm	NA	NA	NA	NA	NA	NA	0.406	0.043	NA	NA	20.90697674	NA	dm	"Baiyangdian Lake, Wangjiazhaicun, China"	10	38.914138_116.005767	3	n	n	n	y	molar	ea	ea	icp	
Lan	"Litter decomposition of six macrophytes in a eutrophic shallow lake (Baiyangdian Lake, China)"	2012	"Clean - Soil, Air, Water"	10.1002/clen.201200056	lake	NA	NA	NA	litter_bag	0.5	field	NA	NA	NA	roots	NA	Typha_angustifolia	6	60	01August2009	19.4	8.13	NA	NA	NA	220	540	1920	NA	2310	73.68	10	NA	NA	dm	NA	NA	NA	NA	NA	NA	0.408	0.048	NA	NA	18.82142857	NA	dm	"Baiyangdian Lake, Wangjiazhaicun, China"	10	38.914138_116.005767	3	n	n	n	y	molar	ea	ea	icp	
Lan	"Litter decomposition of six macrophytes in a eutrophic shallow lake (Baiyangdian Lake, China)"	2012	"Clean - Soil, Air, Water"	10.1002/clen.201200056	lake	NA	NA	NA	litter_bag	0.5	field	NA	NA	NA	roots	NA	Typha_angustifolia	6	104	01August2009	19.4	8.13	NA	NA	NA	220	540	1920	NA	2310	67.51	10	NA	NA	dm	NA	NA	NA	NA	NA	NA	0.411	0.061	NA	NA	14.91920375	NA	dm	"Baiyangdian Lake, Wangjiazhaicun, China"	10	38.914138_116.005767	3	n	n	n	y	molar	ea	ea	icp	
Lan	"Litter decomposition of six macrophytes in a eutrophic shallow lake (Baiyangdian Lake, China)"	2012	"Clean - Soil, Air, Water"	10.1002/clen.201200056	lake	NA	NA	NA	litter_bag	0.5	field	NA	NA	NA	roots	NA	Typha_angustifolia	6	140	01August2009	19.4	8.13	NA	NA	NA	220	540	1920	NA	2310	64.51	10	NA	NA	dm	NA	NA	NA	NA	NA	NA	0.445	0.068	NA	NA	14.49054622	NA	dm	"Baiyangdian Lake, Wangjiazhaicun, China"	10	38.914138_116.005767	3	n	n	n	y	molar	ea	ea	icp	
Lan	"Litter decomposition of six macrophytes in a eutrophic shallow lake (Baiyangdian Lake, China)"	2012	"Clean - Soil, Air, Water"	10.1002/clen.201200056	lake	NA	NA	NA	litter_bag	0.5	field	NA	NA	NA	leaves	NA	Nelumbo_nucifera	7	0	01August2009	19.4	8.13	NA	NA	NA	220	540	1920	NA	2310	100	10	NA	NA	dm	NA	NA	NA	NA	NA	41.932	3.897	0.264	12.54819136	409.599839	32.68587662	NA	dm	"Baiyangdian Lake, Wangjiazhaicun, China"	10	38.914138_116.005767	3	n	n	n	y	molar	ea	ea	icp	
Lan	"Litter decomposition of six macrophytes in a eutrophic shallow lake (Baiyangdian Lake, China)"	2012	"Clean - Soil, Air, Water"	10.1002/clen.201200056	lake	NA	NA	NA	litter_bag	0.5	field	NA	NA	NA	leaves	NA	Nelumbo_nucifera	7	6	01August2009	19.4	8.13	NA	NA	NA	220	540	1920	NA	2310	35.61	10	NA	NA	dm	NA	NA	NA	NA	NA	NA	5.126	0.068	NA	NA	166.9180672	NA	dm	"Baiyangdian Lake, Wangjiazhaicun, China"	10	38.914138_116.005767	3	n	n	n	y	molar	ea	ea	icp	
Lan	"Litter decomposition of six macrophytes in a eutrophic shallow lake (Baiyangdian Lake, China)"	2012	"Clean - Soil, Air, Water"	10.1002/clen.201200056	lake	NA	NA	NA	litter_bag	0.5	field	NA	NA	NA	leaves	NA	Nelumbo_nucifera	7	26	01August2009	19.4	8.13	NA	NA	NA	220	540	1920	NA	2310	26.77	10	NA	NA	dm	NA	NA	NA	NA	NA	NA	3.281	0.098	NA	NA	74.13338192	NA	dm	"Baiyangdian Lake, Wangjiazhaicun, China"	10	38.914138_116.005767	3	n	n	n	y	molar	ea	ea	icp	
Lan	"Litter decomposition of six macrophytes in a eutrophic shallow lake (Baiyangdian Lake, China)"	2012	"Clean - Soil, Air, Water"	10.1002/clen.201200056	lake	NA	NA	NA	litter_bag	0.5	field	NA	NA	NA	leaves	NA	Nelumbo_nucifera	7	60	01August2009	19.4	8.13	NA	NA	NA	220	540	1920	NA	2310	23.13	10	NA	NA	dm	NA	NA	NA	NA	NA	NA	3.23	0.121	NA	NA	59.10861865	NA	dm	"Baiyangdian Lake, Wangjiazhaicun, China"	10	38.914138_116.005767	3	n	n	n	y	molar	ea	ea	icp	
Lan	"Litter decomposition of six macrophytes in a eutrophic shallow lake (Baiyangdian Lake, China)"	2012	"Clean - Soil, Air, Water"	10.1002/clen.201200056	lake	NA	NA	NA	litter_bag	0.5	field	NA	NA	NA	leaves	NA	Nelumbo_nucifera	7	104	01August2009	19.4	8.13	NA	NA	NA	220	540	1920	NA	2310	19.15	10	NA	NA	dm	NA	NA	NA	NA	NA	NA	3.242	0.149	NA	NA	48.17929051	NA	dm	"Baiyangdian Lake, Wangjiazhaicun, China"	10	38.914138_116.005767	3	n	n	n	y	molar	ea	ea	icp	
